C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_12_908.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_12_908.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_12_908.jpg, 0, 0, 0, 7.788603E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_13_012.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_13_012.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_13_012.jpg, 0, 0, 0, 7.82342E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_13_113.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_13_113.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_13_113.jpg, 0, 0, 0, 7.828783E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_13_213.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_13_213.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_13_213.jpg, 0, 0, 0, 7.739018E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_13_320.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_13_320.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_13_320.jpg, 0, 0, 0, 7.977748E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_13_419.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_13_419.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_13_419.jpg, 0, 0, 0, 7.845237E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_13_522.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_13_522.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_13_522.jpg, 0, 0, 0, 8.209091E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_13_623.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_13_623.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_13_623.jpg, 0, 0, 0, 7.881717E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_13_728.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_13_728.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_13_728.jpg, 0, 0, 0, 7.928549E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_13_834.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_13_834.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_13_834.jpg, 0, 0, 0, 7.804763E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_13_937.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_13_937.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_13_937.jpg, 0, 0, 0, 7.866074E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_14_040.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_14_040.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_14_040.jpg, 0, 0, 0, 7.87241E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_14_141.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_14_141.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_14_141.jpg, 0, 0, 0, 7.879062E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_14_241.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_14_241.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_14_241.jpg, 0, 0, 0, 7.85022E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_14_344.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_14_344.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_14_344.jpg, 0, 0, 0, 8.136773E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_14_448.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_14_448.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_14_448.jpg, 0, 0, 0, 7.962433E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_14_550.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_14_550.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_14_550.jpg, 0, 0, 0, 7.8513E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_14_650.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_14_650.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_14_650.jpg, 0, 0, 0, 7.891051E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_14_752.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_14_752.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_14_752.jpg, 0, 0, 0, 7.730615E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_14_853.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_14_853.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_14_853.jpg, 0, 0, 0, 8.023853E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_14_957.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_14_957.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_14_957.jpg, 0, 0, 0, 7.951883E-05
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_15_061.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_15_061.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_15_061.jpg, 0, 0.3116679, 0, 0.2902631
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_15_168.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_15_168.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_15_168.jpg, 0, 0.6108857, 0, 0.7572839
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_15_271.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_15_271.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_15_271.jpg, 0, 0.9100021, 0, 1.696205
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_15_374.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_15_374.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_15_374.jpg, 0, 1, 0, 2.814776
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_15_474.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_15_474.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_15_474.jpg, 0, 1, 0, 3.98649
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_15_577.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_15_577.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_15_577.jpg, -0.3033039, 1, 0, 5.137981
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_15_678.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_15_678.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_15_678.jpg, -0.4785443, 1, 0, 6.248386
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_15_781.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_15_781.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_15_781.jpg, -0.1170335, 1, 0, 7.625003
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_15_881.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_15_881.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_15_881.jpg, 0, 1, 0, 8.747296
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_15_984.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_15_984.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_15_984.jpg, 0, 1, 0, 9.866571
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_16_084.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_16_084.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_16_084.jpg, -0.0650658, 1, 0, 10.97434
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_16_186.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_16_186.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_16_186.jpg, -0.3701778, 1, 0, 12.12797
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_16_289.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_16_289.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_16_289.jpg, -0.6753177, 1, 0, 12.84002
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_16_390.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_16_390.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_16_390.jpg, -0.406923, 1, 0, 14.07556
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_16_493.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_16_493.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_16_493.jpg, -0.102003, 1, 0, 15.02955
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_16_592.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_16_592.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_16_592.jpg, 0, 1, 0, 16.26874
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_16_694.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_16_694.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_16_694.jpg, 0, 1, 0, 17.0862
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_16_799.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_16_799.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_16_799.jpg, -0.0176925, 1, 0, 18.32545
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_16_901.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_16_901.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_16_901.jpg, -0.3709866, 1, 0, 19.46835
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_17_027.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_17_027.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_17_027.jpg, -0.5058573, 1, 0, 20.49284
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_17_127.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_17_127.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_17_127.jpg, -0.2226352, 1, 0, 21.42296
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_17_229.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_17_229.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_17_229.jpg, 0, 1, 0, 22.45425
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_17_330.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_17_330.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_17_330.jpg, 0, 1, 0, 23.39873
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_17_434.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_17_434.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_17_434.jpg, 0, 1, 0, 24.3833
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_17_535.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_17_535.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_17_535.jpg, 0, 1, 0, 25.34334
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_17_640.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_17_640.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_17_640.jpg, -0.237456, 1, 0, 26.46036
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_17_741.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_17_741.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_17_741.jpg, -0.3307752, 1, 0, 27.2813
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_17_846.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_17_846.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_17_846.jpg, -0.03151079, 1, 0, 28.21443
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_17_949.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_17_949.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_17_949.jpg, 0, 1, 0, 29.12973
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_18_050.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_18_050.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_18_050.jpg, 0, 1, 0, 30.044
C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\center_2021_04_22_22_06_18_153.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\left_2021_04_22_22_06_18_153.jpg, C:\Projects\Udemy\Udemy\TheCompleteSelfDrivingCar_AppliedDL\r_data\IMG\right_2021_04_22_22_06_18_153.jpg, 0, 1, 0, 30.19024
